species	genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Tepidibaculum saccharolyticum	Tepidibaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		12.991269722515504	11.311121981538642						16.49375586493963			20.55539226922688			20.08733005009252	16.770967888336873											10.213707461204422	22.087878685514383	23.10412946888926	13.076238616397005							20.561435764003324		10.171229292720726	11.209932157412558					42.71316440843476	12.583121211923428						11.05734767529196		20.031136028116677				31.72258442378641	21.18450947299986								14.147847243520175		27.32747654000465	24.39652543381888		10.045303895145002							26.36773172636156	14.859234620946468				23.149152505614808								13.685271834398131			15.83412178552044	19.357874934932
Terrisporobacter glycolicus	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		46.80960351670605	29.804529997950617	13.766558946706317	86.69814083090576		14.947979161562406	26.49536647376985	73.93356778493995	27.335265718151387		24.62650364097578		49.42725746902015	12.542292139212805	34.610367359728684				11.019879680628726	80.27727169600753			54.87513014197355	12.675793079672228		11.565685657463066	22.69512456684731	10.68433418452111		17.92663252628126	13.35407163181671	35.49736741425599	12.843758180583484	24.97684548546528	26.806132816536703	11.782876183574247	12.505068510637964	56.2776630026502	17.727162285679714	17.18273235908781			31.73719572394412	37.97826698694589				53.85092812367332		10.81498928130177		70.0512498501921	82.81145273545901				18.274155118242817	68.87520600437901		26.88885248826496		22.330702518574306		30.49155211621904	62.7603158880591	19.725837353327208		22.57289804159209	30.59882326242837	23.14187652755735	28.079266254067			39.38630119216762	19.03020820932389			55.264574695564185	15.066183249190612	28.86130692670506		20.12646850851004	20.265316074592103					13.077757277509612			30.977662228037367			30.230317792582472	39.27368260596871
Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		3778.362756527867	2385.5270030344645	1024.0946450409988	4349.350495525623	21.574879227053135	1988.0108235362327	1338.1959352922124	7036.1143213844	2361.3073565759723		1466.6452228691803		4837.554530977543	1885.12723928247	4290.07752268612	583.0292530578387	3.3017006849575368	1033.8761254125172	737.0791433450638	4540.327085336728	126.64356062436455	220.97506741244013	1848.650974839244	169.08529777652623	359.2640474592798	925.7540330638049	2952.860458329087	1617.735628863241	1167.6682349033547	1419.9484951294864	1011.5688851914508	6103.668120144264	4871.392845708645	4083.178997814528	2226.609386403996	1757.9393148463942	1158.9519154894451	3597.1148317133	2106.7143763770528	2704.7715588877463	13.099441083843123	13.392320534223709	6433.459946156483	4620.375050652861	588.2245015389201	179.44563213515366	4.200007755557294	12696.81377911821	926.9789369751288	891.0024630448778	292.4614275274733	10505.08846801311	9333.218686773178	1302.7153525809792	4.14185734569245	364.0133957912356	1611.1044315695938	7148.5595599773	31.971176762258604	1975.147995966508	178.65377500399174	1803.2159049670065	23.023099010970554	2752.1712463137906	6513.897349775598	2969.9248478847253	274.1056287295844	1947.595726730768	4491.554376654742	2396.4062297246246	3136.686461415384	818.7318540844295	655.5559907934874	2960.1677680384573	1414.0366986506515	754.5882208752729	4.19047619047619	6643.655561460483	1977.76376061466	2966.722733661061	1010.6659753211994	2121.6550917709046	2147.303227604785	54.87124563948267	85.6220064724919	785.8539476802807		2148.849042484881		5.02776755004007	5432.587728947759	473.3487687549153	6.530187010578192	4309.206173605959	7822.0682221000125
Terrisporobacter petrolearius	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					27.328804097745003																89.45984130984705			78.96993019369522	31.872570792518072						13.249495150878452		16.608050270173152			24.35024342422429			30.49806452537673					14.88264175745377					11.982201359740936				24.257593142616518	10.082092914192346																10.485800547530337					22.59655429347268				11.106676113818482													12.44175782860772				
Thauera hydrothermalis	Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																																																																4.887531923122193																																
Thermobrachium celere	Thermobrachium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																						11.119741100323624										
Thermoclostridium stercorarium	Thermoclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																11.639251060172697													14.000951133573231																																																																			
Thermodesulfobium narugense	Thermodesulfobium	Thermodesulfobiaceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria																																										1.0																																																						
Thermophagus xiamenensis	Thermophagus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																												16.974959339169697					30.332187121169834											17.316524536945693																																													15.0675424820724							
Thermostilla marina	Thermostilla	Thermoguttaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria				35.25975978023233	23.469798701104853				53.4282260777042	22.19031666968361																		17.784141768036008	18.40965559102381				69.3652041093344		53.62796543938339		41.14072677886124				30.85145896363328			84.36551083951713					96.36942705543504			51.81714526021575		25.638545932511555												31.803317052968108			27.78272134727054	29.527731956886967		32.13763301900127							63.568210580639615	23.278165580870287				25.257989962684384					41.3590263751008							
Tidjanibacter massiliensis	Tidjanibacter	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					15.838691075340927		40.64206918074025		54.97584011887629						19.20399398214689	26.167798145557548				14.294965554201443							41.67657919228432	29.269350258625465	41.65816698574049				74.04662006177621		29.30711189729796		26.973289458674994			18.87127857098038	24.329696883109165			56.830796637513394		33.42911545693982			31.917274622104696		31.480125769963		27.622970449168157		26.4441132815604			17.08477846179765	28.693588609467856	1.0109548145093572	12.308880035344858					33.03215875491824		22.20504908823449	30.67821894168344	38.62475702449168		41.31814073528056							49.29227613540106	29.57941615097245	22.435301256345703			36.86103724552502					73.87757507326604			41.52103943469144			24.517311308549047	20.54691468114732
Treponema berlinense	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		51.36536216003173	18.969998542553007	25.128239835741446	120.83812623828038		37.51527440209601	21.0997423834742	26.987061257503736	24.4096620987136		42.05909538711563		25.51993222740709	28.34366027848616	37.652365943890885	53.33723633256603		30.118245419241227	137.86458836882878						34.45015596113527	107.1961371868037	61.61674596722156	24.93072024132585	90.4542624839908	26.08865026959187	31.109929056568497	90.29124495970548	17.94628992429738			31.81690839140673		18.13015484980088	15.587175421100396	17.30206909688837			86.71765159222673	154.81324059656535	31.89168142993425	12.651757249857614		25.23393688868156	16.065691235113626	64.87248731552022	72.05511022681661	72.98708431479751	54.3908304014468			31.68751596094399	95.03992087481384	41.55939918064137		81.6519403253587		22.414962678370333	9.01		51.327085787795006	63.76973560441692	113.10138754715956	37.86298682324782	87.7096577178541		74.04603371050155		15.254830235626851	30.060290175274044		15.349908339571837		25.770555501252403	20.194466038572664	18.80910518296336			23.362061988314707	1.0044910179640718				68.71923908631328			52.37336956461908			24.9818012454803	25.1583692601812
Treponema brennaborense	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	34.33935018050541	485.4052387283242	126.5513321547014	213.3235133746493	1826.300017869928		317.8414518502138	60.30496883808116	238.00986454313644	411.3301054843071		240.19665444796863	20.01351643758504	142.92776555856958	195.1749048948845	146.60694770251732	173.3830980542518	2.125000160662172	186.6889372234027	856.3792408706496	25.97519439407305					144.4979052033151	262.2971081452237	1496.4488284119932	278.4657539474931	46.8868624980056	35.286420802350484	88.37885351406072	187.50894633404425	100.47526504211952	93.33316845037726	10.606934022949805	407.3433345636502		116.4183754571886	34.51309055299004	107.32914676455046	4.999526484880588	16.74040066777963	102.73990420650786	208.87564319470852	348.11810398220257	117.37449137967174	1.05	180.77921139575272	145.0479892146449	106.0314365168473	269.61888291052986	535.2791945840311	392.8412231393792	75.99154605321543		18.142197819371876	193.69865484198024	264.5765956550023	4.042553191489362	446.9422481550095		105.80263120863606		34.1523504284739	362.9225302843448	692.711281397848	172.48738764009835	1001.7719459693006	3091.866960334056		141.88765534163954	18.014469341167644	46.891034874379486	45.15308906390117	52.662171022681065	59.03129537812601	1.0476190476190474	226.58648271232883	156.90533335810795	82.31755076212652	20.28399436458915		41.51025992925881			25.45267603576999		513.6802595361745			304.27961377566305	114.16445997102474	2.2333333333333334	158.2672780640711	55.90436864864026
Treponema bryantii	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		361.2569840277503	98.9751750393104	265.32946925526744	1237.6198564543963		938.0625539327424	70.23089646901539	327.73303432313133	308.3348789688493		183.4049437010793	37.717890728478345	236.55232930725523	263.0036598628182	228.2111524502266	214.7556914754565	3.1874998393378284	153.24690579123697	869.4764756288048	47.010781944013175	33.583333333333336	45.49772494115376	25.23985233221938		155.19929450267662	436.741629479982	740.8048667038419	492.97895163645296	132.14192449464684	126.43801350916928	128.1747017086677	789.0222304600956	119.7557291943078	267.6130479338659	61.890440887968126	542.0893239766108	35.26416631512006	54.24280495525703	283.0904740631482	198.2108971438992	11.579388531636628		263.8245524429587	250.6259979204304	214.0708598360164	89.6372057976053		274.96515419389584	102.24225695107552	658.0142996768268	638.618114646301	952.539363572117	963.8014443137026	69.41856132824515		75.63559551810481	278.7111927213977	408.8847584780924	6.06413660423492	393.7510532138209	33.30306854415547	176.2398637929832		52.66228826568207	862.4439040322419	441.73551676825286	332.3969169743253	848.4674107170372	2025.636311485036	153.61112533896673	232.14299944609232	28.28950371102852	80.50308781497579	157.49085389787572	74.56596590801942	109.43370590125318		440.3034074905057	596.7389251028335	227.65762248841492	26.339395361415527	105.22937898444268	319.1628379868005	3.0134730538922154		26.62941281834507		785.5472871646886		3.016759776536313	672.1630466290525	120.11059983271048		166.71610258148775	240.3660056569516
Treponema caldarium	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria																																																																						13.03573610144965																										
Treponema lecithinolyticum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria																																																																					10.072827389356478	15.348483553514916																										
Treponema maltophilum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria					25.29187078270152				11.182377148288062							13.446057874429906												30.309608302939598	14.967591663429529								17.34174408244752																	14.263716014305338													11.4835332330766		20.090359907425608	43.96561883173271									15.197608072290208										30.056962039466057							
Treponema parvum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		26.67278662060613	14.210711547812204	28.497298153064342	235.2552682378309		36.84771285769772	13.157660126611956	38.39536188838039	34.63929523109886		29.735466964369618		11.98833810546036	46.952883651283926	28.029943524404345	51.950355867248135		22.75090669006618	137.07878011785408						28.228388844121028	135.52653774465628	146.20799725974825	158.7244888090478		24.65351489593205	24.186371650282634	104.40274539905872	30.215939945855634	20.996314243106465		364.535626201606			20.634621128346165	19.65164278789196	4.000003594935691		73.37469014023922	20.843627912693773	38.96252137905971	18.59700927281921	1.05	18.17690467166015		14.45237137886651	19.70807162947771	152.78197583047327	111.8427619764212				14.02122874734659	47.76985985321748		69.03103668177005		11.499397134668468			94.11838872126673	65.56277142864408	60.04641440661949	95.34836952926824	242.84049139875376		74.05235523969495					11.30174115493637		46.86513269535181	51.16599692757358	32.416788114473	29.44207392159157		10.50227095638839	1.0044910179640718		23.24695861837493		168.9634733243382			34.25416379432968	18.530434619701555		22.121488822417028	65.43717458228329
